id,target
9729,1
9730,1
9731,0
9732,0
9733,1
9734,0
9735,1
9736,1
9737,1
9738,1
9739,0
9740,0
9741,0
9742,0
9743,1
9744,0
9745,0
9746,1
9747,0
9748,1
9749,0
9750,0
9751,0
9752,1
9753,0
9754,1
9755,1
9756,1
9757,1
9758,0
9759,1
9760,1
9761,0
9762,1
9763,1
9764,0
9765,0
9766,1
9767,1
9768,1
9769,0
9770,1
9771,1
9772,0
9773,1
9774,1
9775,0
9776,1
9777,0
9778,1
9779,0
9780,1
9781,1
9782,1
9783,1
9784,0
9785,0
9786,1
9787,1
9788,1
9789,1
9790,1
9791,1
9792,1
9793,1
9794,0
9795,1
9796,1
9797,0
9798,0
9799,0
9800,0
9801,0
9802,1
9803,0
9804,1
9805,0
9806,0
9807,1
9808,1
9809,1
9810,1
9811,0
9812,0
9813,0
9814,0
9815,1
9816,1
9817,0
9818,1
9819,0
9820,0
9821,0
9822,0
9823,1
9824,1
9825,1
9826,1
9827,1
9828,0
9829,1
9830,1
9831,0
9832,0
9833,0
9834,0
9835,1
9836,1
9837,0
9838,0
9839,0
9840,0
9841,1
9842,1
9843,1
9844,0
9845,0
9846,1
9847,0
9848,0
9849,1
9850,0
9851,1
9852,0
9853,1
9854,0
9855,1
9856,1
9857,1
9858,1
9859,0
9860,0
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9867,1
9868,1
9869,0
9870,1
9871,1
9872,1
9873,0
9874,1
9875,0
9876,0
9877,0
9878,1
9879,1
9880,1
9881,1
9882,0
9883,0
9884,1
9885,1
9886,0
9887,1
9888,0
9889,1
9890,0
9891,1
9892,1
9893,1
9894,1
9895,1
9896,1
9897,1
9898,1
9899,1
9900,0
9901,0
9902,1
9903,1
9904,1
9905,0
9906,0
9907,0
9908,1
9909,1
9910,0
9911,0
9912,1
9913,0
9914,0
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,0
9928,1
9929,1
9930,0
9931,1
9932,0
9933,1
9934,0
9935,0
9936,0
9937,0
9938,1
9939,0
9940,1
9941,1
9942,1
9943,0
9944,1
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,0
9952,0
9953,1
9954,1
9955,1
9956,1
9957,1
9958,1
9959,1
9960,0
9961,1
9962,1
9963,0
9964,0
9965,1
9966,1
9967,1
9968,1
9969,1
9970,0
9971,0
9972,0
9973,0
9974,0
9975,1
9976,1
9977,0
9978,1
9979,1
9980,0
9981,1
9982,0
9983,1
9984,1
9985,0
9986,1
9987,1
9988,1
9989,1
9990,0
9991,0
9992,1
9993,0
9994,0
9995,0
9996,1
9997,1
9998,0
9999,1
10000,1
10001,1
10002,1
10003,0
10004,1
10005,1
10006,1
10007,0
10008,1
10009,1
10010,1
10011,0
10012,0
10013,0
10014,1
10015,0
10016,1
10017,1
10018,0
10019,0
10020,0
10021,0
10022,1
10023,0
10024,0
10025,1
10026,0
10027,1
10028,0
10029,1
10030,0
10031,1
10032,0
10033,1
10034,0
10035,1
10036,0
10037,0
10038,0
10039,1
10040,1
10041,1
10042,0
10043,1
10044,0
10045,1
10046,0
10047,1
10048,0
10049,0
10050,1
10051,1
10052,0
10053,1
10054,1
10055,1
10056,1
10057,1
10058,1
10059,1
10060,0
10061,0
10062,0
10063,0
10064,1
10065,0
10066,1
10067,1
10068,0
10069,0
10070,1
10071,1
10072,1
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,1
10080,1
10081,1
10082,1
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,0
10090,1
10091,0
10092,0
10093,0
10094,1
10095,0
10096,1
10097,1
10098,1
10099,1
10100,1
10101,1
10102,0
10103,1
10104,1
10105,0
10106,1
10107,0
10108,1
10109,1
10110,0
10111,1
10112,1
10113,1
10114,0
10115,0
10116,1
10117,1
10118,0
10119,1
10120,0
10121,1
10122,1
10123,0
10124,0
10125,1
10126,1
10127,1
10128,0
10129,0
10130,1
10131,0
10132,1
10133,0
10134,1
10135,1
10136,1
10137,0
10138,1
10139,1
10140,0
10141,1
10142,1
10143,1
10144,1
10145,1
10146,1
10147,0
10148,1
10149,1
10150,0
10151,0
10152,1
10153,1
10154,0
10155,0
10156,0
10157,1
10158,1
10159,1
10160,0
10161,1
10162,1
10163,1
10164,0
10165,0
10166,1
10167,1
10168,0
10169,0
10170,0
10171,1
10172,1
10173,1
10174,1
10175,1
10176,1
10177,0
10178,0
10179,0
10180,1
10181,1
10182,0
10183,1
10184,1
10185,0
10186,1
10187,0
10188,1
10189,1
10190,0
10191,1
10192,1
10193,1
10194,1
10195,1
10196,1
10197,1
10198,1
10199,1
10200,1
10201,0
10202,1
10203,1
10204,1
10205,1
10206,0
10207,1
10208,0
10209,0
10210,1
10211,1
10212,1
10213,1
10214,0
10215,1
10216,0
10217,1
10218,1
10219,0
10220,1
10221,1
10222,1
10223,0
10224,0
10225,1
10226,1
10227,1
10228,1
10229,0
10230,1
10231,0
10232,0
10233,0
10234,0
10235,0
10236,0
10237,1
10238,1
10239,1
10240,1
10241,0
10242,0
10243,0
10244,0
10245,0
10246,0
10247,0
10248,0
10249,1
10250,1
10251,1
10252,1
10253,0
10254,0
10255,1
10256,1
10257,0
10258,1
10259,0
10260,1
10261,1
10262,1
10263,1
10264,1
10265,1
10266,1
10267,1
10268,1
10269,1
10270,0
10271,1
10272,1
10273,1
10274,1
10275,1
10276,0
10277,1
10278,0
10279,1
10280,0
10281,1
10282,0
10283,1
10284,1
10285,0
10286,1
10287,1
10288,1
10289,1
10290,0
10291,0
10292,0
10293,0
10294,0
10295,1
10296,0
10297,0
10298,0
10299,0
10300,0
10301,1
10302,0
10303,0
10304,1
10305,1
10306,0
10307,1
10308,1
10309,1
10310,0
10311,1
10312,1
10313,1
10314,1
10315,0
10316,1
10317,1
10318,1
10319,0
10320,1
10321,1
10322,0
10323,1
10324,1
10325,1
10326,1
10327,1
10328,1
10329,1
10330,0
10331,1
10332,1
10333,0
10334,0
10335,1
10336,0
10337,1
10338,0
10339,1
10340,1
10341,1
10342,0
10343,1
10344,1
10345,1
10346,0
10347,1
10348,1
10349,1
10350,0
10351,1
10352,0
10353,0
10354,0
10355,0
10356,1
10357,0
10358,0
10359,0
10360,1
10361,0
10362,1
10363,0
10364,0
10365,1
10366,0
10367,0
10368,1
10369,0
10370,0
10371,1
10372,0
10373,1
10374,0
10375,0
10376,0
10377,0
10378,0
10379,1
10380,1
10381,0
10382,0
10383,1
10384,0
10385,1
10386,0
10387,0
10388,1
10389,1
10390,1
10391,1
10392,1
10393,1
10394,0
10395,1
10396,1
10397,1
10398,1
10399,1
10400,1
10401,1
10402,1
10403,0
10404,1
10405,1
10406,1
10407,1
10408,1
10409,1
10410,1
10411,1
10412,1
10413,1
10414,0
10415,1
10416,1
10417,1
10418,0
10419,1
10420,1
10421,1
10422,0
10423,1
10424,0
10425,1
10426,1
10427,1
10428,0
10429,1
10430,1
10431,1
10432,0
10433,1
10434,1
10435,1
10436,0
10437,1
10438,0
10439,0
10440,1
10441,0
10442,1
10443,0
10444,0
10445,0
10446,0
10447,1
10448,1
10449,1
10450,1
10451,1
10452,1
10453,0
10454,1
10455,1
10456,0
10457,1
10458,1
10459,1
10460,0
10461,1
10462,0
10463,0
10464,0
10465,1
10466,0
10467,1
10468,1
10469,1
10470,1
10471,1
10472,0
10473,1
10474,0
10475,1
10476,1
10477,1
10478,1
10479,0
10480,1
10481,1
10482,0
10483,1
10484,1
10485,1
10486,1
10487,0
10488,1
10489,1
10490,1
10491,1
10492,0
10493,0
10494,1
10495,0
10496,0
10497,0
10498,1
10499,1
10500,1
10501,0
10502,0
10503,1
10504,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,1
10511,0
10512,1
10513,0
10514,1
10515,1
10516,0
10517,0
10518,0
10519,0
10520,1
10521,0
10522,0
10523,1
10524,1
10525,1
10526,1
10527,1
10528,1
10529,1
10530,0
10531,1
10532,1
10533,1
10534,0
10535,1
10536,0
10537,1
10538,0
10539,1
10540,1
10541,1
10542,1
10543,1
10544,1
10545,0
10546,1
10547,1
10548,1
10549,0
10550,1
10551,1
10552,1
10553,0
10554,1
10555,1
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,1
10563,0
10564,1
10565,0
10566,1
10567,1
10568,1
10569,1
10570,1
10571,0
10572,0
10573,0
10574,0
10575,0
10576,0
10577,0
10578,0
10579,0
10580,1
10581,1
10582,1
10583,1
10584,0
10585,0
10586,1
10587,0
10588,1
10589,0
10590,0
10591,0
10592,0
10593,0
10594,0
10595,1
10596,1
10597,0
10598,0
10599,0
10600,1
10601,1
10602,1
10603,1
10604,1
10605,1
10606,0
10607,1
10608,0
10609,1
10610,1
10611,1
10612,1
10613,1
10614,1
10615,1
10616,0
10617,0
10618,0
10619,1
10620,1
10621,1
10622,1
10623,1
10624,1
10625,1
10626,1
10627,1
10628,0
10629,0
10630,0
10631,0
10632,1
10633,0
10634,0
10635,0
10636,1
10637,1
10638,1
10639,1
10640,1
10641,0
10642,0
10643,1
10644,0
10645,1
10646,0
10647,1
10648,1
10649,1
10650,1
10651,0
10652,1
10653,1
10654,1
10655,0
10656,1
10657,1
10658,0
10659,1
10660,1
10661,1
10662,1
10663,1
10664,1
10665,1
10666,1
10667,0
10668,0
10669,1
10670,0
10671,1
10672,1
10673,0
10674,1
10675,1
10676,1
10677,0
10678,1
10679,1
10680,0
10681,1
10682,1
10683,1
10684,1
10685,1
10686,0
10687,0
10688,0
10689,1
10690,0
10691,1
10692,0
10693,1
10694,0
10695,0
10696,0
10697,1
10698,1
10699,1
10700,1
10701,0
10702,0
10703,1
10704,1
10705,0
10706,0
10707,1
10708,1
10709,1
10710,1
10711,1
10712,1
10713,0
10714,0
10715,0
10716,0
10717,0
10718,1
10719,1
10720,1
10721,1
10722,0
10723,0
10724,1
10725,1
10726,0
10727,0
10728,1
10729,0
10730,0
10731,1
10732,0
10733,1
10734,0
10735,1
10736,1
10737,0
10738,1
10739,1
10740,0
10741,1
10742,1
10743,1
10744,1
10745,0
10746,0
10747,0
10748,1
10749,0
10750,0
10751,0
10752,1
10753,0
10754,0
10755,0
10756,0
10757,0
10758,0
10759,1
10760,1
10761,1
10762,1
10763,1
10764,1
10765,0
10766,1
10767,0
10768,0
10769,0
10770,0
10771,1
10772,0
10773,0
10774,0
10775,0
10776,1
10777,1
10778,1
10779,0
10780,0
10781,0
10782,1
10783,0
10784,1
10785,1
10786,1
10787,1
10788,1
10789,0
10790,1
10791,0
10792,1
10793,1
10794,1
10795,0
10796,1
10797,0
10798,1
10799,1
10800,1
10801,1
10802,1
10803,1
10804,0
10805,1
10806,0
10807,0
10808,1
10809,1
10810,1
10811,1
10812,1
10813,0
10814,0
10815,0
10816,0
10817,1
10818,1
10819,1
10820,1
10821,0
10822,0
10823,0
10824,1
10825,1
10826,1
10827,0
10828,1
10829,0
10830,1
10831,0
10832,0
10833,0
10834,0
10835,1
10836,1
10837,1
10838,1
10839,1
10840,1
10841,1
10842,1
10843,1
10844,0
10845,0
10846,1
10847,0
10848,1
10849,1
10850,1
10851,1
10852,0
10853,0
10854,1
10855,1
10856,0
10857,0
10858,0
10859,1
10860,0
10861,0
10862,0
10863,1
10864,1
10865,0
10866,1
10867,0
10868,1
10869,0
10870,0
10871,1
10872,0
10873,1
10874,1
10875,0
10876,1
10877,1
10878,1
10879,1
10880,1
10881,1
10882,1
10883,1
10884,1
10885,0
10886,0
10887,0
10888,0
10889,1
10890,0
10891,1
10892,1
10893,1
10894,0
10895,1
10896,1
10897,1
10898,1
10899,1
10900,1
10901,0
10902,1
10903,1
10904,0
10905,0
10906,0
10907,1
10908,1
10909,0
10910,0
10911,1
10912,0
10913,0
10914,1
10915,1
10916,1
10917,0
10918,1
10919,1
10920,1
10921,1
10922,1
10923,0
10924,0
10925,0
10926,1
10927,0
10928,0
10929,1
10930,1
10931,1
10932,1
10933,0
10934,1
10935,0
10936,0
10937,1
10938,1
10939,1
10940,1
10941,1
10942,0
10943,0
10944,0
10945,1
10946,0
10947,0
10948,1
10949,0
10950,0
10951,1
10952,1
10953,0
10954,0
10955,1
10956,0
10957,0
10958,1
10959,1
10960,0
10961,1
10962,1
10963,1
10964,1
10965,1
10966,0
10967,0
10968,1
10969,1
10970,1
10971,1
10972,1
10973,1
10974,1
10975,1
10976,0
10977,1
10978,1
10979,1
10980,1
10981,1
10982,1
10983,0
10984,1
10985,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,1
10993,0
10994,1
10995,1
10996,1
10997,1
10998,0
10999,1
11000,0
11001,1
11002,0
11003,1
11004,0
11005,1
11006,0
11007,0
11008,0
11009,0
11010,0
11011,0
11012,0
11013,1
11014,1
11015,1
11016,1
11017,1
11018,1
11019,1
11020,1
11021,1
11022,1
11023,0
11024,0
11025,1
11026,1
11027,1
11028,1
11029,0
11030,0
11031,1
11032,1
11033,1
11034,1
11035,1
11036,0
11037,1
11038,1
11039,0
11040,1
11041,1
11042,1
11043,0
11044,1
11045,1
11046,1
11047,1
11048,0
11049,1
11050,1
11051,1
11052,1
11053,1
11054,1
11055,1
11056,1
11057,1
11058,1
11059,1
11060,0
11061,1
11062,1
11063,0
11064,0
11065,1
11066,1
11067,1
11068,1
11069,1
11070,1
11071,0
11072,0
11073,1
11074,0
11075,0
11076,0
11077,1
11078,1
11079,1
11080,0
11081,1
11082,0
11083,1
11084,0
11085,1
11086,0
11087,0
11088,1
11089,0
11090,0
11091,1
11092,1
11093,1
11094,0
11095,1
11096,1
11097,1
11098,0
11099,1
11100,1
11101,1
11102,1
11103,1
11104,1
11105,1
11106,1
11107,0
11108,1
11109,0
11110,0
11111,0
11112,1
11113,1
11114,1
11115,1
11116,1
11117,1
11118,1
11119,1
11120,1
11121,0
11122,1
11123,1
11124,1
11125,1
11126,0
11127,0
11128,0
11129,0
11130,1
11131,1
11132,0
11133,0
11134,0
11135,0
11136,1
11137,1
11138,0
11139,1
11140,1
11141,0
11142,0
11143,0
11144,0
11145,0
11146,0
11147,0
11148,1
11149,0
11150,0
11151,1
11152,0
11153,0
11154,1
11155,1
11156,1
11157,1
11158,0
11159,1
11160,0
11161,1
11162,0
11163,0
11164,1
11165,0
11166,0
11167,1
11168,1
11169,0
11170,0
11171,0
11172,0
11173,1
11174,1
11175,1
11176,0
11177,0
11178,1
11179,1
11180,0
11181,1
11182,0
11183,1
11184,1
11185,1
11186,0
11187,1
11188,1
11189,0
11190,1
11191,0
11192,1
11193,1
11194,1
11195,1
11196,1
11197,1
11198,0
11199,1
11200,1
11201,1
11202,1
11203,0
11204,1
11205,0
11206,1
11207,1
11208,0
11209,0
11210,0
11211,0
11212,0
11213,0
11214,1
11215,0
11216,1
11217,0
11218,1
11219,1
11220,0
11221,0
11222,1
11223,0
11224,0
11225,1
11226,0
11227,1
11228,0
11229,1
11230,0
11231,0
11232,1
11233,0
11234,0
11235,0
11236,1
11237,0
11238,1
11239,0
11240,0
11241,1
11242,0
11243,0
11244,1
11245,0
11246,0
11247,0
11248,0
11249,1
11250,1
11251,1
11252,1
11253,1
11254,1
11255,1
11256,0
11257,0
11258,1
11259,0
11260,0
11261,0
11262,0
11263,0
11264,0
11265,0
11266,1
11267,0
11268,1
11269,0
11270,1
11271,1
11272,1
11273,0
11274,1
11275,1
11276,0
11277,0
11278,0
11279,0
11280,0
11281,1
11282,1
11283,1
11284,1
11285,1
11286,1
11287,1
11288,0
11289,0
11290,1
11291,0
11292,1
11293,0
11294,1
11295,1
11296,0
11297,0
11298,1
11299,0
11300,0
11301,1
11302,1
11303,1
11304,1
11305,1
11306,0
11307,0
11308,0
11309,0
11310,1
11311,0
11312,1
11313,0
11314,0
11315,1
11316,0
11317,0
11318,0
11319,0
11320,0
11321,1
11322,0
11323,1
11324,1
11325,0
11326,1
11327,1
11328,0
11329,1
11330,1
11331,1
11332,1
11333,1
11334,0
11335,0
11336,0
11337,1
11338,0
11339,0
11340,1
11341,0
11342,1
11343,0
11344,0
11345,0
11346,1
11347,0
11348,0
11349,1
11350,0
11351,1
11352,1
11353,0
11354,0
11355,0
11356,1
11357,1
11358,1
11359,0
11360,1
11361,1
11362,1
11363,1
11364,0
11365,1
11366,1
11367,0
11368,1
11369,0
11370,0
11371,0
11372,1
11373,1
11374,1
11375,1
11376,1
11377,1
11378,1
11379,1
11380,1
11381,0
11382,1
11383,1
11384,1
11385,1
11386,0
11387,0
11388,0
11389,1
11390,0
11391,1
11392,1
11393,0
11394,0
11395,1
11396,0
11397,1
11398,0
11399,0
11400,1
11401,1
11402,1
11403,0
11404,1
11405,1
11406,0
11407,1
11408,0
11409,0
11410,1
11411,1
11412,1
11413,0
11414,0
11415,1
11416,0
11417,0
11418,1
11419,0
11420,1
11421,0
11422,1
11423,0
11424,1
11425,1
11426,1
11427,1
11428,1
11429,0
11430,1
11431,0
11432,0
11433,0
11434,1
11435,0
11436,1
11437,1
11438,0
11439,1
11440,0
11441,0
11442,1
11443,1
11444,1
11445,1
11446,1
11447,1
11448,1
11449,1
11450,1
11451,1
11452,0
11453,0
11454,0
11455,1
11456,0
11457,1
11458,0
11459,0
11460,1
11461,1
11462,1
11463,1
11464,1
11465,0
11466,0
11467,1
11468,1
11469,1
11470,0
11471,0
11472,0
11473,1
11474,0
11475,0
11476,0
11477,0
11478,0
11479,0
11480,0
11481,0
11482,0
11483,1
11484,1
11485,1
11486,1
11487,1
11488,1
11489,1
11490,1
11491,0
11492,0
11493,1
11494,1
11495,1
11496,1
11497,1
11498,1
11499,0
11500,1
11501,1
11502,1
11503,0
11504,1
11505,1
11506,1
11507,1
11508,0
11509,0
11510,0
11511,0
11512,1
11513,1
11514,1
11515,0
11516,0
11517,1
11518,1
11519,1
11520,1
11521,1
11522,1
11523,0
11524,0
11525,0
11526,0
11527,0
11528,0
11529,1
11530,1
11531,1
11532,0
11533,0
11534,0
11535,1
11536,0
11537,0
11538,1
11539,1
11540,1
11541,0
11542,0
11543,1
11544,1
11545,1
11546,1
11547,1
11548,0
11549,1
11550,1
11551,0
11552,0
11553,1
11554,0
11555,1
11556,1
11557,1
11558,1
11559,1
11560,0
11561,0
11562,1
11563,0
11564,1
11565,1
11566,1
11567,1
11568,1
11569,0
11570,0
11571,0
11572,1
11573,0
11574,1
11575,0
11576,0
11577,1
11578,1
11579,1
11580,0
11581,1
11582,1
11583,1
11584,1
11585,1
11586,1
11587,1
11588,0
11589,0
11590,1
11591,1
11592,1
11593,1
11594,0
11595,1
11596,1
11597,1
11598,1
11599,0
11600,1
11601,1
11602,0
11603,1
11604,0
11605,0
11606,0
11607,1
11608,0
11609,1
11610,1
11611,1
11612,1
11613,1
11614,1
11615,0
11616,0
11617,0
11618,0
11619,1
11620,0
11621,1
11622,1
11623,0
11624,1
11625,0
11626,1
11627,1
11628,0
11629,1
11630,1
11631,1
11632,0
11633,1
11634,1
11635,1
11636,1
11637,0
11638,0
11639,0
11640,1
11641,1
11642,0
11643,1
11644,1
11645,0
11646,0
11647,1
11648,0
11649,1
11650,0
11651,1
11652,1
11653,1
11654,0
11655,0
11656,1
11657,1
11658,0
11659,0
11660,1
11661,1
11662,1
11663,1
11664,0
11665,1
11666,0
11667,0
11668,0
11669,0
11670,0
11671,0
11672,1
11673,0
11674,0
11675,1
11676,0
11677,0
11678,1
11679,0
11680,0
11681,0
11682,1
11683,1
11684,0
11685,1
11686,0
11687,1
11688,0
11689,1
11690,0
11691,0
11692,0
11693,0
11694,0
11695,1
11696,0
11697,0
11698,1
11699,0
11700,0
11701,0
11702,1
11703,1
11704,1
11705,0
11706,0
11707,1
11708,1
11709,1
11710,0
11711,1
11712,0
11713,1
11714,0
11715,0
11716,0
11717,0
11718,1
11719,0
11720,0
11721,0
11722,0
11723,1
11724,1
11725,1
11726,0
11727,1
11728,1
11729,1
11730,0
11731,0
11732,0
11733,1
11734,1
11735,0
11736,1
11737,1
11738,1
11739,1
11740,0
11741,0
11742,1
11743,0
11744,0
11745,0
11746,1
11747,1
11748,0
11749,1
11750,0
11751,0
11752,1
11753,0
11754,1
11755,0
11756,1
11757,1
11758,0
11759,1
11760,1
11761,0
11762,1
11763,0
11764,1
11765,0
11766,1
11767,1
11768,1
11769,0
11770,0
11771,1
11772,0
11773,1
11774,1
11775,1
11776,1
11777,0
11778,0
11779,1
11780,1
11781,1
11782,1
11783,1
11784,1
11785,0
11786,0
11787,0
11788,0
11789,1
11790,1
11791,1
11792,0
11793,1
11794,0
11795,1
11796,1
11797,1
11798,0
11799,1
11800,1
11801,1
11802,1
11803,1
11804,0
11805,1
11806,0
11807,1
11808,0
11809,1
11810,1
11811,1
11812,1
11813,1
11814,1
11815,1
11816,1
11817,1
11818,0
11819,1
11820,0
11821,1
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11828,1
11829,0
11830,1
11831,0
11832,1
11833,1
11834,1
11835,1
11836,0
11837,0
11838,0
11839,0
11840,1
11841,1
11842,0
11843,1
11844,1
11845,1
11846,1
11847,1
11848,1
11849,0
11850,1
11851,0
11852,0
11853,1
11854,0
11855,0
11856,0
11857,0
11858,1
11859,1
11860,0
11861,1
11862,0
11863,0
11864,1
11865,0
11866,0
11867,1
11868,0
11869,1
11870,1
11871,1
11872,1
11873,0
11874,1
11875,1
11876,0
11877,1
11878,0
11879,0
11880,0
11881,0
11882,1
11883,0
11884,0
11885,0
11886,1
11887,1
11888,0
11889,1
11890,1
11891,1
11892,1
11893,1
11894,1
11895,1
11896,1
11897,0
11898,1
11899,0
11900,0
11901,1
11902,1
11903,1
11904,0
11905,1
11906,0
11907,1
11908,1
11909,1
11910,1
11911,0
11912,0
11913,1
11914,1
11915,1
11916,1
11917,1
11918,0
11919,0
11920,1
11921,1
11922,1
11923,0
11924,1
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,0
11933,1
11934,1
11935,1
11936,0
11937,0
11938,1
11939,0
11940,1
11941,0
11942,0
11943,1
11944,0
11945,1
11946,0
11947,1
11948,1
11949,1
11950,1
11951,0
11952,1
11953,1
11954,1
11955,1
11956,0
11957,0
11958,1
11959,1
11960,1
11961,1
11962,0
11963,1
11964,1
11965,0
11966,0
11967,1
11968,0
11969,1
11970,1
11971,1
11972,1
11973,1
11974,1
11975,0
11976,1
11977,0
11978,1
11979,0
11980,1
11981,0
11982,1
11983,1
11984,1
11985,0
11986,0
11987,0
11988,0
11989,0
11990,1
11991,0
11992,0
11993,0
11994,1
11995,0
11996,0
11997,0
11998,1
11999,0
12000,1
12001,0
12002,1
12003,1
12004,1
12005,1
12006,1
12007,0
12008,1
12009,1
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,1
12019,0
12020,0
12021,1
12022,0
12023,1
12024,1
12025,1
12026,0
12027,1
12028,1
12029,1
12030,0
12031,1
12032,1
12033,1
12034,1
12035,1
12036,1
12037,1
12038,0
12039,0
12040,0
12041,1
12042,1
12043,0
12044,0
12045,1
12046,1
12047,1
12048,1
12049,1
12050,0
12051,0
12052,0
12053,0
12054,0
12055,1
12056,1
12057,0
12058,0
12059,0
12060,1
12061,0
12062,0
12063,0
12064,1
12065,0
12066,0
12067,1
12068,1
12069,0
12070,1
12071,0
12072,0
12073,1
12074,1
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,1
12083,1
12084,0
12085,0
12086,1
12087,1
12088,0
12089,1
12090,1
12091,1
12092,1
12093,1
12094,0
12095,1
12096,1
12097,1
12098,0
12099,1
12100,1
12101,0
12102,0
12103,0
12104,1
12105,1
12106,0
12107,1
12108,0
12109,1
12110,1
12111,0
12112,1
12113,0
12114,1
12115,1
12116,0
12117,0
12118,0
12119,1
12120,1
12121,1
12122,0
12123,0
12124,1
12125,0
12126,1
12127,0
12128,0
12129,1
12130,0
12131,1
12132,1
12133,1
12134,0
12135,0
12136,0
12137,0
12138,1
12139,0
12140,0
12141,0
12142,0
12143,1
12144,1
12145,0
12146,0
12147,0
12148,0
12149,1
12150,1
12151,1
12152,1
12153,1
12154,0
12155,0
12156,0
12157,0
12158,1
12159,1
12160,0
12161,1
12162,0
12163,1
12164,0
12165,1
12166,1
12167,1
12168,0
12169,1
12170,1
12171,1
12172,0
12173,1
12174,1
12175,0
12176,0
12177,0
12178,1
12179,0
12180,1
12181,0
12182,1
12183,0
12184,1
12185,1
12186,1
12187,0
12188,1
12189,1
12190,1
12191,1
12192,1
12193,1
12194,0
12195,1
12196,1
12197,0
12198,1
12199,1
12200,1
12201,1
12202,1
12203,1
12204,1
12205,0
12206,0
12207,1
12208,0
12209,1
12210,0
12211,1
12212,1
12213,1
12214,1
12215,0
12216,1
12217,0
12218,0
12219,1
12220,1
12221,1
12222,0
12223,0
12224,0
12225,1
12226,1
12227,0
12228,0
12229,0
12230,0
12231,1
12232,1
12233,1
12234,0
12235,1
12236,0
12237,0
12238,0
12239,1
12240,1
12241,1
12242,0
12243,1
12244,1
12245,0
12246,0
12247,0
12248,0
12249,1
12250,0
12251,1
12252,1
12253,1
12254,0
12255,0
12256,0
12257,1
12258,0
12259,1
12260,1
12261,1
12262,0
12263,1
12264,1
12265,0
12266,1
12267,0
12268,1
12269,0
12270,1
12271,1
12272,0
12273,0
12274,1
12275,1
12276,0
12277,0
12278,0
12279,0
12280,1
12281,0
12282,0
12283,1
12284,0
12285,1
12286,0
12287,0
12288,1
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,1
12296,0
12297,0
12298,0
12299,0
12300,1
12301,0
12302,0
12303,0
12304,0
12305,0
12306,1
12307,0
12308,0
12309,1
12310,0
12311,1
12312,0
12313,0
12314,1
12315,0
12316,1
12317,1
12318,1
12319,1
12320,1
12321,1
12322,1
12323,0
12324,1
12325,0
12326,1
12327,1
12328,1
12329,1
12330,0
12331,0
12332,1
12333,0
12334,0
12335,1
12336,0
12337,0
12338,1
12339,1
12340,1
12341,0
12342,1
12343,1
12344,1
12345,0
12346,0
12347,0
12348,0
12349,0
12350,1
12351,1
12352,0
12353,0
12354,0
12355,1
12356,0
12357,1
12358,1
12359,0
12360,0
12361,1
12362,1
12363,1
12364,0
12365,0
12366,0
12367,0
12368,1
12369,1
12370,0
12371,0
12372,0
12373,1
12374,0
12375,0
12376,1
12377,1
12378,1
12379,0
12380,1
12381,1
12382,1
12383,0
12384,0
12385,0
12386,0
12387,1
12388,0
12389,1
12390,1
12391,0
12392,0
12393,1
12394,1
12395,0
12396,0
12397,1
12398,0
12399,0
12400,1
12401,1
12402,0
12403,0
12404,1
12405,1
12406,1
12407,1
12408,0
12409,1
12410,1
12411,0
12412,0
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,0
12420,1
12421,1
12422,1
12423,0
12424,0
12425,1
12426,1
12427,1
12428,0
12429,1
12430,1
12431,1
12432,1
12433,1
12434,1
12435,0
12436,0
12437,0
12438,0
12439,1
12440,1
12441,1
12442,1
12443,1
12444,1
12445,1
12446,1
12447,1
12448,0
12449,1
12450,1
12451,0
12452,1
12453,1
12454,0
12455,0
12456,1
12457,1
12458,1
12459,1
12460,1
12461,1
12462,1
12463,1
12464,0
12465,1
12466,1
12467,0
12468,0
12469,0
12470,0
12471,0
12472,1
12473,0
12474,0
12475,0
12476,1
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,1
12484,1
12485,1
12486,1
12487,0
12488,0
12489,1
12490,1
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,1
12498,0
12499,1
12500,0
12501,0
12502,1
12503,1
12504,1
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,1
12514,1
12515,1
12516,1
12517,1
12518,0
12519,1
12520,1
12521,1
12522,0
12523,1
12524,0
12525,0
12526,0
12527,1
